file_name,model_name,description,execution_time,cost
toy_08.jpeg,llava-1.5-7b,"The image features a group of toys, including a toy car and a toy boat, sitting on a counter. There are also a few small dolls among the toys, with one of them placed in a toy car. The toys are arranged in a way that makes them appear to be playing together.",5.53,0.0050
toy_03.jpeg,gemini-2.5-flash-preview,"A person's arm and hand are visible, holding a white plush toy with a distinct yellow mane and a blue neckerchief, presented against a blurred indoor setting. The background includes a light beige ribbed rug and hints of furniture, suggesting a cozy room, possibly a nursery or play area.",6.46,0.0009
toy_03.jpeg,gemini-2.0-flash,"A white stuffed animal toy is being held in someone's hand. It features a blue collar and a yellow tail of ""hair"" and a yellow collar near the back. A carpet with a textured wave pattern, a child's desk and toys are in the background.",2.91,0.0008
toy_03.jpeg,gpt-4o-vision,"A person is holding a plush toy with white fur, a yellow tuft of hair, and a blue scarf. The background features a cozy room with a desk, colorful books, and some artwork on the walls. The setting suggests a playful and comfortable environment.",6.53,0.0047
toy_03.jpeg,pixtral-12b-2409,"The image shows a person holding a stuffed animal, which appears to be a white creature with yellow hair and a blue outfit. The setting seems to be a room with various items and furniture, including a bookshelf with books and toys. The focus is on the stuffed animal, with the background slightly blurred.",2.75,0.0009
toy_03.jpeg,pixtral-large-latest,"The image shows a plush toy with a white body, yellow hair, and a blue scarf. The toy is being held by a person's hand, and it appears to be in a room with various items in the background, including a shelf with books and toys. The setting seems to be a cozy, lived-in space, possibly a child's room.",3.85,0.0010
toy_03.jpeg,mistral-medium-latest,"The image shows a plush toy resembling a white, cartoonish character with a yellow tuft of hair on its head and a blue bow around its neck. The toy is being held up by a hand, and the background includes a child's crib and various colorful items, suggesting a nursery or playroom setting. The overall scene appears to be indoors with a cozy, child-friendly environment.",5.54,0.0010
toy_03.jpeg,mistral-small-latest,"The image shows a plush toy resembling a white cat with yellow hair, being held by a person. The background includes a bookshelf with various items and books, and a staircase with a beige carpet. The perspective is from above, looking down at the toy and the person's arm.",3.01,0.0009
toy_03.jpeg,blip,Caption: a person holding a stuffed animal in their hand,5.47,0.0046
toy_03.jpeg,blip-2,a stuffed animal,7.09,0.0060
toy_03.jpeg,llava-1.5-7b,"A person is holding a white stuffed animal, which appears to be a unicorn, in their hand. The unicorn has a blue ribbon around its neck. The person is standing on a carpeted floor.",6.32,0.0050
drawing_06.jpeg,gemini-2.5-flash-preview,"This image is a child's colorful drawing featuring two stylized figures on a white background with subtle light blue smudges. One figure is a person, likely a girl or princess, with brown hair, a yellow crown, and a purple and white dress adorned with a wavy pattern. The other figure depicts a blue bird, also with a wavy pattern, an orange tail, and a prominent yellow beak.",4.20,0.0013
drawing_06.jpeg,gemini-2.0-flash,"The image is a child's drawing of a princess and a bird. The princess has brown hair, big eyes, a yellow crown, and a purple and white dress. The bird is blue and white with an orange crest and a yellow beak.",1.39,0.0008
drawing_06.jpeg,gpt-4o-vision,"This is a child’s drawing depicting a person and a bird. The person is drawn with a dress featuring a wavy pattern and a crown, suggesting a princess or royalty theme. The bird is adorned with an orange crest and a similar wavy pattern on its body, adding a playful and imaginative touch to the scene.",4.78,0.0049
drawing_06.jpeg,pixtral-12b-2409,"The image depicts a child's drawing featuring two anthropomorphic birds. One bird has a blue-patterned head, orange feet, and a yellow beak, while the other has a purple-patterned body, brown hair, and a yellow beak. Both birds have simple, expressive faces with large eyes and small details.",1.62,0.0009
drawing_06.jpeg,pixtral-large-latest,"The image depicts a child's drawing featuring two birds. One bird is colored in blue with a yellow beak and orange feet, while the other bird has purple feathers, a yellow beak, and brown hair-like features. The drawing is simple and colorful, showcasing a child's creativity and imagination.",2.17,0.0009
drawing_06.jpeg,mistral-medium-latest,"The image depicts a colorful drawing of two birds. The bird on the top has a white body with blue patterns, an orange beak, and yellow feet. The bird below has a purple body with similar patterns, brown hair-like feathers on its head, and a face with large eyes and eyelashes, giving it a whimsical appearance.",5.31,0.0010
drawing_06.jpeg,mistral-small-latest,"The image features a child's drawing of two fish. One fish is colored blue with a yellow and orange tail, while the other is brown with purple accents and a yellow tail. Both fish have simple, expressive faces with large eyes.",1.46,0.0008
drawing_06.jpeg,blip,Caption: a drawing of two birds on a piece of paper,2.14,0.0046
drawing_06.jpeg,blip-2,a child's drawing of a princess and a chicken,1.43,0.0060
drawing_06.jpeg,llava-1.5-7b,"A drawing of a girl wearing a dress and a crown is on a piece of paper. She is standing next to a bird, which is also drawn on the paper. The girl and the bird are both looking at the camera.",3.56,0.0050
toy_02.jpeg,gemini-2.5-flash-preview,"A plush, light-brown rabbit doll wearing a striped sweater is perched upside down on a small, peach-colored rocking chair. The chair and doll appear to be hanging from a white banister or ledge, with a light-toned wall featuring subtle triangular patterns in the background.",3.74,0.0009
toy_02.jpeg,gemini-2.0-flash,A plush bunny toy wearing a striped shirt is lying inside a light peach-colored doll chair on a white wall. The white wall is decorated with subtle yellow and white triangle patterns. The chair appears to be precariously hanging against the wall.,2.40,0.0008
toy_02.jpeg,gpt-4o-vision,"The image shows a cute stuffed bunny toy dressed in a striped knitted outfit, seated comfortably in a small orange rocking chair. The background features a wall with a subtle pattern of small, scattered triangles in muted colors. The setting suggests a cozy and playful nursery or child's room.",5.01,0.0048
toy_02.jpeg,pixtral-12b-2409,"The image shows a plush toy rabbit sitting on a small pink rocking chair. The chair is positioned on a white surface with a patterned background. The rabbit is dressed in a brown outfit, adding a touch of warmth to the scene.",2.13,0.0008
toy_02.jpeg,pixtral-large-latest,"The image shows a small plush bunny toy seated on a miniature wooden chair. The chair is painted in a light peach color and is placed against a white wall with a few small triangular decals. The bunny has a knitted texture and is wearing a striped sweater, giving it a cozy and charming appearance. The scene appears to be part of a child's play area or bedroom.",3.30,0.0010
toy_02.jpeg,mistral-medium-latest,"The image shows a small, plush toy rabbit sitting on a miniature pink rocking chair. The rabbit has a beige head and limbs with a brown knitted body. The chair and toy are placed on a white shelf with a subtle geometric pattern in the background, creating a charming and cozy scene.",4.92,0.0009
toy_02.jpeg,mistral-small-latest,"The image shows a small, knitted stuffed animal, resembling a rabbit, sitting in a miniature rocking chair. The chair is painted in a light pinkish-brown color and is placed on a white shelf with a few small triangular decorations.",2.34,0.0008
toy_02.jpeg,blip,Caption: a stuffed animal hanging from the side of a wall,3.25,0.0046
toy_02.jpeg,blip-2,a stuffed bunny in a rocking chair,3.71,0.0060
toy_02.jpeg,llava-1.5-7b,"A small stuffed animal, resembling a rabbit, is sitting on a pink chair. The chair is positioned on the floor, and the rabbit is sitting upright in it. The chair's legs are visible, and the rabbit is the main focus of the image.",5.77,0.0050
