file_name,model_name,description,execution_time,cost
toy_08.jpeg,mistral-small-latest,"The image shows a collection of small toy figures and vehicles on a light blue surface. There are various colorful toys, including a blue and yellow tractor, a yellow ball with a baby doll inside, and several small animal figures. The toys are arranged near a white and light blue stuffed animal.",3.11,0.0009
toy_08.jpeg,blip,Caption: a toy car and other toys on a table,6.20,0.0046
toy_08.jpeg,blip-2,a toy car in a room,4.28,0.0060
toy_08.jpeg,llava-1.5-7b,"The image features a group of toys, including a car and a truck, placed on a counter. There are also several figurines, including a family of four, a baby, and a dog. The toys are arranged in a way that they appear to be interacting with each other, creating a playful scene.",6.70,0.0050
toy_03.jpeg,gemini-2.5-flash-preview,"The image prominently displays a white plush toy held upright by a person's hand. This adorable toy features bright yellow spiky hair, a small brown embroidered eye, and a distinct blue collar. The background is a softly blurred indoor scene, revealing light-colored furniture and a textured striped rug, possibly in a child's room or a casual home environment.",7.60,0.0011
toy_03.jpeg,gemini-2.0-flash,"A person is holding a plush toy. The toy is white and wears a blue collar, and it has a tuft of yellow hair. The background includes a room with furniture and a striped surface.",2.81,0.0006
toy_03.jpeg,gpt-4o-vision,"The image shows a plush toy resembling a character from the Moomin series, recognizable by its plump, white body and round snout. It has yellow hair on top and wears a blue scarf. In the background, a cozy room with a small table, books, and children's decor can be seen, creating a warm and inviting atmosphere.",7.37,0.0050
toy_03.jpeg,pixtral-12b-2409,"The image shows a person holding a stuffed animal, which appears to be a white creature with yellow hair and a blue outfit. The setting seems to be a room with various items and furniture, including a bookshelf with books and other objects. The focus is on the stuffed animal being held up.",2.90,0.0009
toy_03.jpeg,pixtral-large-latest,"The image shows a plush toy with a white body, yellow hair, and a blue scarf. The toy is being held by a hand, and it appears to be in a room with various items in the background, including a shelf with books and toys. The setting seems to be a cozy, well-decorated space, possibly a child's room or a play area.",49.24,0.0010
toy_03.jpeg,mistral-medium-latest,"The image shows a white stuffed toy with blonde hair and a blue ribbon around its neck. It appears to be a character from a cartoon or animated series. The toy is being held up by a person, and the background includes a child's room with various items and decorations visible.",4.02,0.0009
toy_03.jpeg,mistral-small-latest,"The image shows a plush toy resembling a white animal, possibly a rabbit or a cat, with yellow hair and a blue collar. The toy is being held upside down, and the background appears to be a room with a bookshelf and various items, including books and toys.",2.72,0.0009
toy_03.jpeg,blip,Caption: a person holding a stuffed animal in their hand,9.02,0.0046
toy_03.jpeg,blip-2,a stuffed animal,3.47,0.0060
toy_03.jpeg,llava-1.5-7b,"A white stuffed animal, possibly a unicorn, is being held in a person's hand. The toy is wearing a blue ribbon around its neck. The toy is positioned in the center of the image, with the person's hand holding it.",9.19,0.0050
drawing_06.jpeg,gemini-2.5-flash-preview,"This is a child's vibrant drawing created with markers or crayons on a white sheet of paper. It features two stylized figures: a person on the right and a bird on the left. The human figure, possibly a princess, has brown hair, a yellow crown, and a purple dress with a wavy pattern, while the blue bird has a yellow beak, orange tail, and a similar wavy design on its body.",5.28,0.0013
drawing_06.jpeg,gemini-2.0-flash,"The image shows a child's crayon drawing of a princess and a bird. The princess has a yellow crown, brown hair, and a purple dress. The bird has a blue body, orange head feathers, and a yellow beak.",2.04,0.0008
drawing_06.jpeg,gpt-4o-vision,"This child's drawing depicts a whimsical scene with a large-eyed girl wearing a purple scalloped dress and a bright yellow crown. Beside her, there is a bird with an orange comb and blue wavy patterns covering its body. The artwork is colorful and vibrant, with a playful and imaginative feel.",4.41,0.0049
drawing_06.jpeg,pixtral-12b-2409,"The image is a child's drawing featuring two characters. One character has a large head with blue squiggly lines, orange hair, and is holding a yellow object. The other character has brown hair, is wearing a purple and white outfit, and is holding a blue object. The background is a light blue with some smudges.",2.15,0.0010
drawing_06.jpeg,pixtral-large-latest,"The image depicts a child's drawing featuring two figures. One figure appears to be an adult with a blue and white patterned body and an orange and yellow beak. The other figure is a child with brown hair, a purple and blue patterned body, and a yellow beak. The drawing is colorful and imaginative, showcasing the creativity of a young artist.",2.31,0.0010
drawing_06.jpeg,mistral-medium-latest,"The image depicts a colorful drawing of two birds. The bird on top has a white body with blue patterns, an orange beak, and yellow feet. The bird below has a purple body with similar patterns, brown hair-like feathers on its head, and a face with large eyes and eyelashes, giving it a whimsical appearance.",3.01,0.0010
drawing_06.jpeg,mistral-small-latest,"The image features a child's drawing of two fish. One fish is colored blue with a yellow and orange tail, while the other is brown with purple accents and a yellow tail. Both fish have simple, expressive faces with large eyes.",2.14,0.0008
drawing_06.jpeg,blip,Caption: a drawing of two birds on a piece of paper,1.94,0.0046
drawing_06.jpeg,blip-2,a child's drawing of a princess and a chicken,2.30,0.0060
drawing_06.jpeg,llava-1.5-7b,"The image features a colorful drawing of a girl wearing a crown and a dress, standing next to a bird. The girl is wearing a purple dress and a yellow crown, while the bird is positioned to her left. The scene appears to be a creative and imaginative artwork.",4.09,0.0050
toy_02.jpeg,gemini-2.5-flash-preview,"A light-colored stuffed rabbit, wearing a brown striped sweater, is seated in a small peach-colored doll's high chair. The image is rotated, making the rabbit and chair appear upside down against a cream-colored wall decorated with subtle white and tan triangular patterns. Part of a white surface and a dark gap are visible at the top, likely a ceiling or shelf.",6.01,0.0011
toy_02.jpeg,gemini-2.0-flash,"A cloth stuffed rabbit toy wearing a striped shirt sits upside down in a small pink chair. The rabbit has a light brown body and arms, and white feet.  The wall in the background is light with geometric patterns.",2.63,0.0007
toy_02.jpeg,gpt-4o-vision,"A small stuffed toy rabbit wearing a striped knit outfit is seated in a miniature pink rocking chair. The scene is set against a white wall with subtle triangular patterns. The overall ambiance is cozy and playful, suggesting a child's room or a whimsical display.",5.69,0.0047
toy_02.jpeg,pixtral-12b-2409,"The image shows a plush toy rabbit sitting on a small pink rocking chair. The chair is placed on a white surface with a patterned background. The rabbit is dressed in a brown outfit, adding a touch of warmth to the scene.",9.02,0.0008
toy_02.jpeg,pixtral-large-latest,"The image shows a small, knitted stuffed animal, resembling a rabbit, sitting on a miniature pink chair. The chair is placed on a white surface with a pattern of small triangles in various colors. The setting appears to be a child's room or play area, with a white shelf visible in the background.",2.45,0.0009
toy_02.jpeg,mistral-medium-latest,"The image shows a small stuffed bunny toy sitting on a miniature pink rocking chair. The bunny has a beige head and feet with a brown knitted body. The chair and toy are placed on a white shelf with a subtle geometric pattern in the background, creating a cozy and playful scene.",3.72,0.0009
toy_02.jpeg,mistral-small-latest,"The image shows a small, knitted stuffed animal resembling a rabbit or hare sitting in a miniature rocking chair. The chair is painted in a light pinkish-orange color, and the scene is set against a plain, light-colored wall with small triangular decorations.",2.96,0.0009
toy_02.jpeg,blip,Caption: a stuffed animal hanging from the side of a wall,2.63,0.0046
toy_02.jpeg,blip-2,a stuffed bunny in a rocking chair,1.80,0.0060
toy_02.jpeg,llava-1.5-7b,"A small stuffed bunny is sitting in a pink chair, which is positioned on a wall. The chair is placed on a white wall, and the bunny is sitting comfortably in it.",3.62,0.0050
